id,date_flown,route,traveller_type,author,date_of_review,overall_rating,aircraft,cabin_flown,cabin_staff_service,food_beverages,ground_service,inflight_entertainment,seat_comfort,value_for_money,wifi_and_connectivity,review_verified,review_title,review_text
54,October 2021,Mumbai to Delhi,Couple Leisure,Laxmi Kant Kuthiala,13th October 2021,10,na,5,5,5,5,5,Economy Class,5,5,Trip Verified,Wonderful flight,"Wonderful flight, excellent cabin crew and cooperative ground staff. Service with a smile seems to be the mantra here with everyone. I always fly SpiceJet."
55,October 2021,Kolkata to Visakhapatnam,Family Leisure,S Kalyan ,7th October 2021,10,na,5,3,5,na,5,Economy Class,5,na,Trip Verified,Affordable and good service,Flight attendants and ground staff were really courteous and very attentive. The flight was small ATR but the service was 5/5. Affordable and good service.
56,September 2021,Calcutta to Delhi via Goa,Solo Leisure,Sanchita Guha,24th September 2021,7,na,5,4,5,1,4,Economy Class,5,1,Trip Verified,in-flight experience was good," The in-flight experience was good, even though the WiFi didn't work so there was no streaming entertainment. But the cabin crew were helpful and the food I purchased onboard was also of good quality. Once I arrived at the airport and began boarding, everything went well. But the trouble is that my original booking was of a 4-5 hour journey duration, but the airline changed the route and connection, so today I am travelling for more than 8 hours, which is a lot for a domestic flight. Also, there were several revisions of route and time before the actual journey, which got me rather stressed."
57,September 2021,Kolkata (CCU) to Mumbai (BOM),Business,Rajesh Jain,23rd September 2021,3,na,4,3,1,3,3,Economy Class,3,3,Trip Verified,Very bad handling by the ground staff of SpiceJet,"The flight was delayed by over 2 hours and was rescheduled to 11.15 am. As per notification, we (including other passengers) were at Gate # 21. At the last moment (around 11.00 am) the ground staff came and informed us that the Gate was changed to 106. When we reached Gate # 106, we were informed that the Gate was closed and boarding can not be allowed. On argument, we were allowed boarding. The ground staff were abusive saying ""Are you illiterate?"" and ""I am doing Ehshaan (favour) by allowing you all to board"". I have never experienced such issue any time in the past. Very bad handling by the ground staff of SpiceJet."
58,September 2021,Jaipur to Kolkata via Guwahati,Family Leisure,Vineet Sahay,23rd September 2021,10,na,5,na,5,na,5,Economy Class,5,na,Not Verified,excellent experience,Jaipur to Kolkata via Guwahati. It was an excellent experience. Flight crew were very supportive and inflight service was excellent.
59,September 2021,Pune to Delhi,Couple Leisure,Niharika Sharma,21st September 2021,10,na,5,na,5,na,4,Economy Class,5,na,Trip Verified,crew was so warm and professional," My journey was them was just amazing. The crew was so warm and professional, they went ahead to help customers to the best of their availability."
60,September 2021,Cochin to Dubai,Family Leisure,Saji Konath,20th September 2021,1,na,na,na,na,na,na,Economy Class,1,na,Trip Verified,not issued refund on time, Flight service is not for the family passengers. They cancelled my flight on 4th September and have not issued refund on time. We have to send a lot of mails for the refund and will not get proper reply. Better to avoid this flight.
61,August 2021,Ahmedabad to Dubai,Solo Leisure,Kuresh Limdiyawala,19th September 2021,1,na,1,na,1,na,1,Economy Class,1,na,Not Verified,I'm still following up for a refund," My ticket was booked with SpiceJet for 21st Aug 2021. Three days before I get a message that the flight is cancelled due to ""Operational Issues"". I called and asked for a refund and I was told that a refund has been initiated and it will be credited within 10 working days. Cut to present date - 19-9-2021, I'm still following up for a refund."
62,September 2021,Bangalore to Kolkata,Family Leisure,Amitava Mukherjee,18th September 2021,9,na,5,na,5,na,5,Economy Class,5,na,Trip Verified,experience was very satisfactory," In-flight experience was very satisfactory. Cabin crew was very courteous, and the seats were clean. The flight arrived at the destination before time and the exit process via aero-bridge was much better than that of using a mobile staircase followed by bus to the terminus. I'm happy with my journey by SpiceJet."
63,August 2021,Mumbai to Kochi,Family Leisure,N Karwan,18th September 2021,1,na,na,na,na,na,na,Economy Class,1,na,Trip Verified,after 26 days the refund is not received," I had booked 3 tickets for myself and my family by SG-282 dated 24-Aug-2021 from MUM-COK. SpiceJet cancelled the Flight. I cancelled my tickets on 22-Aug-2021 when received the Flight cancellation message and opted for full refund. Even after 26 days, I have not got the refund. The customer care initially told that it will take 15 days to get the refund. 15 days withholding the money for cancelling the Flight for their own benefit (other 2 airlines were operating on the same day, same route, same timing) shows their commitment to the customers. The worst part is even after 15 days no refund received.  Even after 26 days the refund is not received."
64,September 2021,Goa to Rajkot,Family Leisure,Dharmesh Chotai,17th September 2021,10,na,5,5,5,5,5,Economy Class,5,5,Trip Verified,The team members were excellent and courteous,"We would like to share my positive experience while travelling with SpiceJet SG3702 on 17 September 2021 from Goa to Rajkot with my wife and my two year old princess. The service received from the cabin crew was exemplary. The team members were excellent and courteous. The service provided was of a very high standard and should be an example for other crew members. It’s good service, everything was neat and clean with safety.
"
65,September 2021,Ajmer to Bengalurur via Delhi,Solo Leisure,Abhishek Saxena,17th September 2021,3,na,5,na,4,na,4,Economy Class,2,na,Trip Verified,causing delay of 3 hours 30 min," Every single time I have traveled with SpiceJet there was either delay in flight or flight was cancelled or rescheduled. Today also my flight was re scheduled first causing delay of 3 hours 30 min to reach destination and then there was again delay of 30 mins for the re scheduled flight. On top of it I was told that as I am having connecting flight (Ajmer to Delhi and then from Delhi to Bengaluru , but both of spice Jet) I have to collect my baggage at Delhi and again re check in. Reason told was server issue, but other flight operator at same airport didn't had the issue.  Won't recommend anyone in future to take SpiceJet flight."
66,September 2021,Chennai to Goa via Mumbai,Family Leisure,R Babin,17th September 2021,3,na,5,3,5,4,1,Economy Class,2,na,Not Verified,worst experience with Spicejet," We booked a direct flight with Spicejet from Chennai to Goa (12th September) one month ahead and made all the reservations for car, resorts, etc. On 10th September, received a call saying our direct flight has been cancelled and we are asked to travel with 1 stop. So Chennai to Mumbai and Mumbai to Goa. The waiting time in Mumbai is 6+ hours. I wrote to customer relations, asking them, since there is no alternate flights available, its our daughters first birthday and she was so nagging and I requested them atleast provide a lounge or room considering the infant as it is 6+ hours. I got no response for that until 12th September. When you call customer care, one have to nearly wait 40+ minutes to speak to respective person in-charge. Again, via return, the direct flight has been cancelled. We took a flight from Goa to Bangalore and Bangalore to Chennai with 3+ hours waiting time in Bangalore.  There was a time change again, from Goa to Bangalore and we re-booked our cab. We had a very worst experience with Spicejet. All they say, the change is due to operational reasons. In a single PNR, 3 changes are acceptable? Citizens, please think before you travel with Spicejet that too when you have an infant."
